relativePath	status	family	grade	bones	mapped	actions	skeleton
Anims_Only_FBX_V1/FBX/18_10.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/18_11.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/18_12.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/18_13.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/18_14.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/18_15.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/19_01.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/19_02.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/19_03.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/19_04.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/19_05.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/19_06.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/19_07.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/19_08.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/19_09.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/19_10.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/19_11.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/19_12.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/19_13.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/19_14.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/19_15.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/20_01.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/20_02.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/20_03.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/20_04.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/20_05.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/20_06.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/20_07.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/20_08.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/20_09.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/20_10.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/20_11.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/20_12.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/20_13.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/21_01.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/21_02.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/21_03.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/21_04.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/21_05.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/21_06.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/21_07.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/21_08.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/21_09.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/21_10.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/21_11.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/21_12.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/21_13.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/22_01.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/22_02.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/22_03.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/22_04.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/22_05.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/22_06.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/22_07.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/22_08.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/22_09.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/22_10.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/22_11.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/22_12.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/22_13.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/22_14.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/22_15.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/22_16.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/22_17.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/22_18.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/22_19.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/22_20.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/22_21.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/22_22.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/22_23.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/22_24.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/22_25.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/23_01.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/23_02.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/23_03.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/23_04.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/23_05.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/23_06.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/23_07.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/23_08.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/23_09.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/23_10.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/23_11.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/23_12.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/23_13.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/23_14.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/23_15.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/23_16.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/23_17.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/23_18.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/23_19.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/23_20.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/23_21.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/23_22.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/23_23.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/23_24.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/23_25.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/24_01.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/25_01.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/26_01.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/26_02.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/26_03.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/26_04.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/26_05.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/26_06.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/26_07.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/26_08.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/26_09.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/26_10.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/26_11.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/27_01.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/27_02.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/27_03.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/27_04.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/27_05.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/27_06.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/27_07.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/27_08.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/27_09.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/27_10.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/27_11.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/28_01.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/28_02.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/28_03.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/28_04.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/28_05.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/28_06.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/28_07.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/28_08.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/28_09.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/28_10.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/28_11.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/28_12.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/28_13.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/28_14.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/28_15.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/28_16.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/28_17.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/28_18.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/28_19.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/29_01.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/29_02.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/29_03.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/29_04.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/29_05.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/29_06.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/29_07.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/29_08.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/29_09.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/29_10.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/29_11.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/29_12.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/29_13.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/29_14.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/29_15.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/29_16.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/29_17.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/29_18.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/29_19.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/29_20.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/29_21.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/29_22.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/29_23.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/29_24.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/29_25.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/30_01.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/30_02.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/30_03.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/30_04.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/30_05.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/30_06.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/30_07.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/30_08.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/30_09.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/30_10.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/30_11.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/30_12.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/30_13.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/30_14.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/30_15.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/30_16.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/30_17.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/30_18.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/30_19.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/30_20.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/30_21.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/30_22.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/30_23.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/31_01.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/31_02.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/31_03.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/31_04.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/31_05.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/31_06.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/31_07.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/31_08.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/31_09.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/31_10.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/31_11.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/31_12.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/31_13.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/31_14.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/31_15.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/31_16.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/31_17.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/31_18.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/31_19.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/31_20.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/31_21.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/32_01.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/32_02.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/32_03.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/32_04.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/32_05.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/32_06.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/32_07.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/32_08.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/32_09.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/32_10.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/32_11.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/32_12.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/32_13.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/32_14.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/32_15.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/32_16.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/32_17.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/32_18.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/32_19.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
Anims_Only_FBX_V1/FBX/32_20.fbx	ok	cmu	B-retarget	43	19	1	b7c0a8f92ee0fe7f
