id	name	semanticStatus	description	sourceKind	relativePath	technicalClass	tags	seconds	frames	pathMeters	netMeters	turnDegrees	avgSpeedMPS	likelyLoop	poseErrorDegrees	bones	meshes	retargetCandidate	confirmedMatches	sha256
acbfed0c7e1d1c9d398d0fbb309f4672		unclassified	Humanoid motion-only; stationary; 0.033 с при 30 fps; путь 0.000 м; смещение 0.000 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/acbfed0c7e1d1c9d398d0fbb309f4672.fbx	stationary	humanoid,motion-only,stationary,likely-loop,near-in-place,short	0.033333	2	0.0	0.0	0.0	0.0	True	0.1433	67	0	True		2b976a1975fa3da75ba2a1f537a79cea50560c3e4cb4ab416e781995d1794cf5
acce48d38ef3b9b9bdf5853c3e2e290c		unclassified	Humanoid motion-only; locomotion-straight; 2.533 с при 30 fps; путь 3.557 м; смещение 3.536 м; поворот -0.0°; похож на цикл.	hash-archive	HashArchive/acce48d38ef3b9b9bdf5853c3e2e290c.fbx	locomotion-straight	humanoid,motion-only,locomotion-straight,likely-loop,has-root-motion,medium	2.533333	77	3.557289	3.536273	-0.0009	1.404193	True	0.1846	67	0	True		b16ff78430b0745c172dce23de466a042d202db04b71099048b1b19080ac1b3d
ace30944fef3dc4cdca1ab01dec5305f		unclassified	Humanoid motion-only; complex-in-place; 1.833 с при 30 fps; путь 0.439 м; смещение 0.185 м; поворот -5.9°; одноразовый/нециклический.	hash-archive	HashArchive/ace30944fef3dc4cdca1ab01dec5305f.fbx	complex-in-place	humanoid,motion-only,complex-in-place,one-shot,has-root-motion,medium	1.833333	56	0.438797	0.185355	-5.8687	0.239344	False	24.1694	67	0	True		25392bee94dede500a8bde99cdfde46dd3a0de7583a97717cf086042444ef6eb
acf4443f7ad9303a2dec477c14f910cd		unclassified	Humanoid motion-only; locomotion-turning; 4.700 с при 30 fps; путь 1.555 м; смещение 1.306 м; поворот 92.4°; одноразовый/нециклический.	hash-archive	HashArchive/acf4443f7ad9303a2dec477c14f910cd.fbx	locomotion-turning	humanoid,motion-only,locomotion-turning,one-shot,has-root-motion,medium	4.7	142	1.555068	1.306157	92.3839	0.330865	False	37.7059	67	0	True		95485dc265d66375995253f623cd73909135c3c477564b6a72ed29234f8a5e66
ad0d8d09cde00514f1247b004da9df49		unclassified	Humanoid motion-only; stationary; 20.000 с при 30 fps; путь 0.264 м; смещение 0.000 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/ad0d8d09cde00514f1247b004da9df49.fbx	stationary	humanoid,motion-only,stationary,likely-loop,has-root-motion,long	20.0	601	0.263948	0.0	0.0	0.013197	True	0.1688	67	0	True		8f851f78273ac9b4622869b6814c473d361b2eaef0deaed8fdd1f5259a479d95
ad3a4338d44fbb6126d4d82f8806fa90		unclassified	Humanoid motion-only; stationary; 6.167 с при 30 fps; путь 0.058 м; смещение 0.000 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/ad3a4338d44fbb6126d4d82f8806fa90.fbx	stationary	humanoid,motion-only,stationary,likely-loop,near-in-place,long	6.166667	186	0.057618	1e-06	0.0119	0.009343	True	0.2202	67	0	True		794b41b6f4958e7f76aed6eb6eb0202bf8498a8201a4fd61b7fb274cb0a3ad28
ad5249727dc8ea3ab999b14ffaa6f5d2		unclassified	Humanoid motion-only; complex-in-place; 6.167 с при 30 fps; путь 1.299 м; смещение 0.000 м; поворот -0.0°; похож на цикл.	hash-archive	HashArchive/ad5249727dc8ea3ab999b14ffaa6f5d2.fbx	complex-in-place	humanoid,motion-only,complex-in-place,likely-loop,has-root-motion,long	6.166667	186	1.299197	0.000359	-0.0329	0.210681	True	0.1623	67	0	True		7671042d3dba4558993fcc1b9c70fe6aba0e20de7a17c0fccaf26306d2e5de6f
ad59105cc8e6112c03e46af411dc0f2c		unclassified	Humanoid motion-only; locomotion-straight; 1.000 с при 30 fps; путь 2.270 м; смещение 2.265 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/ad59105cc8e6112c03e46af411dc0f2c.fbx	locomotion-straight	humanoid,motion-only,locomotion-straight,likely-loop,has-root-motion,medium	1.0	31	2.269679	2.265209	0.0484	2.269679	True	1.5994	67	0	True		927a5ad81dc8b1e97c5e3b4d6e03e19c0119e24881eadcafb5164eb24dcc4313
ada6d0247abf7781f82207f9e8a354d5		unclassified	Humanoid motion-only; stationary; 6.667 с при 30 fps; путь 0.074 м; смещение 0.000 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/ada6d0247abf7781f82207f9e8a354d5.fbx	stationary	humanoid,motion-only,stationary,likely-loop,near-in-place,long	6.666667	201	0.074237	1e-06	0.0079	0.011136	True	0.127	67	0	True		63d2c9e064f49da4bd9d4f2ae0d3b79ad6c222e977e8073fe346e9048066e264
adb9230a6b0f72188fc447fdb443cc3a		unclassified	Humanoid motion-only; stationary; 2.167 с при 30 fps; путь 0.258 м; смещение 0.003 м; поворот -1.2°; одноразовый/нециклический.	hash-archive	HashArchive/adb9230a6b0f72188fc447fdb443cc3a.fbx	stationary	humanoid,motion-only,stationary,one-shot,has-root-motion,medium	2.166667	66	0.258304	0.003019	-1.2308	0.119217	False	27.664	67	0	True		ceef361dcfffe9ac63daa3785c1b38581c0cc98c3cb0c5bfe7f20f99b9014789
adcb5098d7190abf1db960079c93b369		unclassified	Humanoid motion-only; locomotion-straight; 2.200 с при 30 fps; путь 1.163 м; смещение 1.160 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/adcb5098d7190abf1db960079c93b369.fbx	locomotion-straight	humanoid,motion-only,locomotion-straight,likely-loop,has-root-motion,medium	2.2	67	1.162634	1.15974	0.0	0.52847	True	0.1345	67	0	True		dc50cfc561e4ad75497cef797b85a786c572e79766ec80814d92d0a0a0f70cc4
ade77b2a5b22f0f1013877e5f1888fc3		unclassified	Humanoid motion-only; locomotion-straight; 1.567 с при 30 fps; путь 0.533 м; смещение 0.510 м; поворот -0.0°; похож на цикл.	hash-archive	HashArchive/ade77b2a5b22f0f1013877e5f1888fc3.fbx	locomotion-straight	humanoid,motion-only,locomotion-straight,likely-loop,has-root-motion,medium	1.566667	48	0.533227	0.510147	-0.0001	0.340358	True	0.0868	67	0	True		1a474a1ec591e95ed12dc3f45f95755d2f11063389642c003b349e6b96695ab7
ade9bc7a5e46d6dad3cc386edbf2a699		unclassified	Humanoid motion-only; stationary; 3.767 с при 30 fps; путь 0.296 м; смещение 0.000 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/ade9bc7a5e46d6dad3cc386edbf2a699.fbx	stationary	humanoid,motion-only,stationary,likely-loop,has-root-motion,medium	3.766667	114	0.295993	0.0	0.038	0.078582	True	0.2174	67	0	True		6acb08341d8bcfe0086a7451a828341c19ab6b7aceef6990d359fa229d845826
adf770a0c3ee1db42a79601cfa1cce6f		unclassified	Humanoid motion-only; stationary; 4.233 с при 30 fps; путь 0.288 м; смещение 0.000 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/adf770a0c3ee1db42a79601cfa1cce6f.fbx	stationary	humanoid,motion-only,stationary,likely-loop,has-root-motion,medium	4.233333	128	0.288458	0.0	0.0	0.06814	True	0.155	67	0	True		6037cdd43238f32af00098e02f6ae1eb26a2bc168ee5c728fa4ce2f0c7f59efa
adfdbf684181c5eb805e222e9ed2f87b		unclassified	Humanoid motion-only; locomotion-straight; 1.267 с при 30 fps; путь 3.510 м; смещение 3.510 м; поворот -0.0°; похож на цикл.	hash-archive	HashArchive/adfdbf684181c5eb805e222e9ed2f87b.fbx	locomotion-straight	humanoid,motion-only,locomotion-straight,likely-loop,has-root-motion,medium	1.266667	39	3.510302	3.50991	-0.0	2.771291	True	0.1967	67	0	True		cffed6b48a3834d811ef693d8d93e42dd7c84097f13da0bb5e7e9263bf4bd5a1
ae4c585c207cb7b9349edd44b7cb1603		unclassified	Humanoid motion-only; stationary; 1.367 с при 30 fps; путь 0.004 м; смещение 0.000 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/ae4c585c207cb7b9349edd44b7cb1603.fbx	stationary	humanoid,motion-only,stationary,likely-loop,near-in-place,medium	1.366667	42	0.004094	0.0	0.0	0.002996	True	0.1139	67	0	True		fe8fcc215c90b2426ee58551fd320f5e53289b333f936431cb0700d4c71471a5
ae52696cdab64d7cad701051e42bf079		unclassified	Humanoid motion-only; stationary; 2.300 с при 30 fps; путь 0.033 м; смещение 0.000 м; поворот -0.0°; похож на цикл.	hash-archive	HashArchive/ae52696cdab64d7cad701051e42bf079.fbx	stationary	humanoid,motion-only,stationary,likely-loop,near-in-place,medium	2.3	70	0.03318	3.6e-05	-0.0158	0.014426	True	0.1604	67	0	True		eb4aff269083cdc9bce1cd57e9fa4a455a4b76248f3dda7200c246c8953700da
ae52c4b52c88eb4001fa53f036b8324e		unclassified	Humanoid motion-only; complex-in-place; 11.400 с при 30 fps; путь 2.017 м; смещение 0.000 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/ae52c4b52c88eb4001fa53f036b8324e.fbx	complex-in-place	humanoid,motion-only,complex-in-place,likely-loop,has-root-motion,long	11.4	343	2.017056	0.0	0.0	0.176935	True	0.1637	67	0	True		087c9e41e3d997ab2072334ee9218566ced5989568bf3aaef08d7527f001c713
ae68024c85dedb548b177856375a13f5		unclassified	Humanoid motion-only; complex-in-place; 5.167 с при 30 fps; путь 0.420 м; смещение 0.000 м; поворот -0.0°; похож на цикл.	hash-archive	HashArchive/ae68024c85dedb548b177856375a13f5.fbx	complex-in-place	humanoid,motion-only,complex-in-place,likely-loop,has-root-motion,long	5.166667	156	0.419578	0.0	-0.0	0.081209	True	0.1367	67	0	True		8f0584fb6c826f655e4bb594dd68277340ad249bc8c12173b43bfbc6f18eb9d9
ae9a0f64f70c285ea87960e516883dcf		unclassified	Humanoid motion-only; complex-in-place; 8.500 с при 30 fps; путь 1.079 м; смещение 0.206 м; поворот -136.0°; одноразовый/нециклический.	hash-archive	HashArchive/ae9a0f64f70c285ea87960e516883dcf.fbx	complex-in-place	humanoid,motion-only,complex-in-place,one-shot,has-root-motion,long	8.5	256	1.079386	0.205565	-135.9544	0.126987	False	41.5795	67	0	True		d3e3f5f8238e8fc67615e15776dd9c33f0e0bb105f69b43ea12116ef70620e69
ae9cf5c3be912522571efae29d2e000c		unclassified	Humanoid motion-only; locomotion-straight; 1.167 с при 30 fps; путь 1.657 м; смещение 1.652 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/ae9cf5c3be912522571efae29d2e000c.fbx	locomotion-straight	humanoid,motion-only,locomotion-straight,likely-loop,has-root-motion,medium	1.166667	36	1.656656	1.651545	0.0	1.419991	True	0.1275	67	0	True		6df3fad2d4fc1de2075d2e21aa532793ce0abe689000224a899a64007150eb77
aea8a98366097226ea08fa65d1737ed2		unclassified	Humanoid motion-only; locomotion-straight; 2.433 с при 30 fps; путь 1.265 м; смещение 1.256 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/aea8a98366097226ea08fa65d1737ed2.fbx	locomotion-straight	humanoid,motion-only,locomotion-straight,likely-loop,has-root-motion,medium	2.433333	74	1.265394	1.256373	0.0165	0.520025	True	0.2604	67	0	True		8c9cb068dd3db04e8306034d9e80083d6ee061d81c19791cb8af01cad807fbd2
aeac290ccc86d1a813db6414958cb364		unclassified	Humanoid motion-only; stationary; 0.033 с при 30 fps; путь 0.000 м; смещение 0.000 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/aeac290ccc86d1a813db6414958cb364.fbx	stationary	humanoid,motion-only,stationary,likely-loop,near-in-place,short	0.033333	2	1e-06	1e-06	0.0	3.2e-05	True	0.1795	67	0	True		f3cc8ce02b211407ae3b264dcc6f91c9159ae7c71e1b8083fe8abd1c6ff3e2f1
aecf51b16d3fc02de4777cd5a4c7a48a		unclassified	Humanoid motion-only; turn-in-place; 2.633 с при 30 fps; путь 0.239 м; смещение 0.092 м; поворот -31.4°; одноразовый/нециклический.	hash-archive	HashArchive/aecf51b16d3fc02de4777cd5a4c7a48a.fbx	turn-in-place	humanoid,motion-only,turn-in-place,one-shot,has-root-motion,medium	2.633333	80	0.23917	0.092164	-31.4263	0.090824	False	7.6131	67	0	True		60c27acdf550d50adc7e3fefbc1a12b697a6dab5e135e096ef10867b2621abcc
af04f0e57ca0074c0d273ffe110ea998		unclassified	Humanoid motion-only; complex-in-place; 26.667 с при 30 fps; путь 1.357 м; смещение 0.000 м; поворот -0.0°; похож на цикл.	hash-archive	HashArchive/af04f0e57ca0074c0d273ffe110ea998.fbx	complex-in-place	humanoid,motion-only,complex-in-place,likely-loop,has-root-motion,long	26.666667	801	1.356532	0.0	-0.0	0.05087	True	0.1444	67	0	True		5b0338b38ce77aee37b6ab03ffbf15a515db3f3a2cba7f9c595467845c6d2723
af0aeb3a9bebc6b982b861368a6838e3		unclassified	Humanoid motion-only; locomotion-straight; 4.667 с при 30 fps; путь 1.411 м; смещение 1.355 м; поворот -0.0°; похож на цикл.	hash-archive	HashArchive/af0aeb3a9bebc6b982b861368a6838e3.fbx	locomotion-straight	humanoid,motion-only,locomotion-straight,likely-loop,has-root-motion,medium	4.666667	141	1.410834	1.355287	-0.0	0.302322	True	0.146	67	0	True		9ab757bb89c0cc4bef0ad30dfe13bd5f42b06e2e11cfcbec250c5cc8f0946052
af0c0f0caa3fa1b3593311d4393b64ff		unclassified	Humanoid motion-only; stationary; 3.700 с при 30 fps; путь 0.229 м; смещение 0.000 м; поворот -0.0°; похож на цикл.	hash-archive	HashArchive/af0c0f0caa3fa1b3593311d4393b64ff.fbx	stationary	humanoid,motion-only,stationary,likely-loop,has-root-motion,medium	3.7	112	0.228826	2e-06	-0.0017	0.061845	True	0.1148	67	0	True		6fc1b9e59a080ecd28293677231750f0708879c026fda24af1bacf09459dc100
af4229b124596ed116000696c3c97d3d		unclassified	Humanoid motion-only; locomotion-straight; 3.667 с при 30 fps; путь 4.462 м; смещение 4.455 м; поворот -0.0°; похож на цикл.	hash-archive	HashArchive/af4229b124596ed116000696c3c97d3d.fbx	locomotion-straight	humanoid,motion-only,locomotion-straight,likely-loop,has-root-motion,medium	3.666667	111	4.461756	4.454534	-0.0	1.216842	True	0.1818	67	0	True		ce570dfea2b6f541a9fc17ac74a0fc0d0300c7af5cbb7742458aab0859de9e8b
af73c483093afb8ddca5c2674b8cd77c		unclassified	Humanoid motion-only; complex-in-place; 17.233 с при 30 fps; путь 0.427 м; смещение 0.000 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/af73c483093afb8ddca5c2674b8cd77c.fbx	complex-in-place	humanoid,motion-only,complex-in-place,likely-loop,has-root-motion,long	17.233333	518	0.426512	5e-06	0.0002	0.024749	True	0.1228	67	0	True		a8be33292c62f7c4396ef2d2102f2b162f6888eaee38f5c4114a9ebdfeab8eea
af84d4d6649370381bc64a96af5e2cf1		unclassified	Humanoid motion-only; locomotion-straight; 2.433 с при 30 fps; путь 1.351 м; смещение 1.342 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/af84d4d6649370381bc64a96af5e2cf1.fbx	locomotion-straight	humanoid,motion-only,locomotion-straight,likely-loop,has-root-motion,medium	2.433333	74	1.350535	1.342046	0.0003	0.555014	True	0.1724	67	0	True		49e6a6be49baa3a373b4de11823711d91fc2c7374a2f202f4d9d40f153b4a6a0
afa069854c9a1abd275a62cec9ed8217		unclassified	Humanoid motion-only; stationary; 3.900 с при 30 fps; путь 0.110 м; смещение 0.000 м; поворот -0.0°; похож на цикл.	hash-archive	HashArchive/afa069854c9a1abd275a62cec9ed8217.fbx	stationary	humanoid,motion-only,stationary,likely-loop,has-root-motion,medium	3.9	118	0.110271	0.0	-0.0001	0.028275	True	0.1354	67	0	True		813c2ef639fcd649d74ece291f92235dc15fb17f0686fc67bd6a6b5d21991460
afa578b077d1a7d6d620b00c1fff7d25		unclassified	Humanoid motion-only; locomotion-straight; 4.600 с при 30 fps; путь 3.748 м; смещение 3.158 м; поворот 21.1°; одноразовый/нециклический.	hash-archive	HashArchive/afa578b077d1a7d6d620b00c1fff7d25.fbx	locomotion-straight	humanoid,motion-only,locomotion-straight,one-shot,has-root-motion,medium	4.6	139	3.747886	3.157905	21.143	0.814758	False	41.2041	67	0	True		441b8bb4ccda46a5e8c643b17feefd5479ed8930ffc20c8a46f049f6775d15ae
afe030b87fbf58c0f5fd33ab29c8e8ee		unclassified	Humanoid motion-only; locomotion-straight; 2.167 с при 30 fps; путь 1.613 м; смещение 1.607 м; поворот -0.0°; похож на цикл.	hash-archive	HashArchive/afe030b87fbf58c0f5fd33ab29c8e8ee.fbx	locomotion-straight	humanoid,motion-only,locomotion-straight,likely-loop,has-root-motion,medium	2.166667	66	1.613276	1.606951	-0.0	0.744589	True	0.1045	67	0	True		540c4eb94d93cb02abac287071ff61a41e131ab320be77fb1e5273c800db7d00
afe5279c95eccd83ee10107ac57dd017		unclassified	Humanoid motion-only; stationary; 4.200 с при 30 fps; путь 0.012 м; смещение 0.000 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/afe5279c95eccd83ee10107ac57dd017.fbx	stationary	humanoid,motion-only,stationary,likely-loop,near-in-place,medium	4.2	127	0.011929	0.0	0.0001	0.00284	True	0.1276	67	0	True		afe7340bc84fc980b38d791dba64d946fa4caa99c4ad32937924e8833a53d077
b02a6638c9d6f5302e74ebce8e09fae0		unclassified	Humanoid motion-only; complex-in-place; 15.700 с при 30 fps; путь 2.270 м; смещение 0.049 м; поворот -10.4°; одноразовый/нециклический.	hash-archive	HashArchive/b02a6638c9d6f5302e74ebce8e09fae0.fbx	complex-in-place	humanoid,motion-only,complex-in-place,one-shot,has-root-motion,long	15.7	472	2.269952	0.048621	-10.4003	0.144583	False	9.002	67	0	True		0b533e6ca255d36a20979866e169f601ec008b8873e554bb4fb343e8337ea23b
b036774be8fa049cada919912a3e27cd		unclassified	Humanoid motion-only; stationary; 0.033 с при 30 fps; путь 0.000 м; смещение 0.000 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/b036774be8fa049cada919912a3e27cd.fbx	stationary	humanoid,motion-only,stationary,likely-loop,near-in-place,short	0.033333	2	0.0	0.0	0.0	0.0	True	0.1863	67	0	True		a4d211ef82b596fcb4aef1c2af56a076429784e2808e7d46252a8871673fdccb
b0375ad30dd0e655881e48afd076b55a		unclassified	Humanoid motion-only; stationary; 6.667 с при 30 fps; путь 0.008 м; смещение 0.000 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/b0375ad30dd0e655881e48afd076b55a.fbx	stationary	humanoid,motion-only,stationary,likely-loop,near-in-place,long	6.666667	201	0.008341	0.0	0.0	0.001251	True	0.1732	67	0	True		f7dbf9f2218c01022eb31080e4753d62cdee40e6dba657b599da660652c714ca
b0395846d4e8354a94a02bd889325d78		unclassified	Humanoid motion-only; locomotion-straight; 2.167 с при 30 fps; путь 1.587 м; смещение 1.562 м; поворот -0.0°; похож на цикл.	hash-archive	HashArchive/b0395846d4e8354a94a02bd889325d78.fbx	locomotion-straight	humanoid,motion-only,locomotion-straight,likely-loop,has-root-motion,medium	2.166667	66	1.58716	1.561554	-0.0001	0.732536	True	0.1182	67	0	True		6a95f5533bda6743ee4207010d93b748f1230dc9af3a05b554d84e59f33f9e0b
b04e38d3c3f135790fcf0f0c87134006		unclassified	Humanoid motion-only; locomotion-straight; 2.733 с при 30 fps; путь 1.560 м; смещение 1.536 м; поворот -0.0°; похож на цикл.	hash-archive	HashArchive/b04e38d3c3f135790fcf0f0c87134006.fbx	locomotion-straight	humanoid,motion-only,locomotion-straight,likely-loop,has-root-motion,medium	2.733333	83	1.559832	1.53606	-0.0008	0.57067	True	0.229	67	0	True		151dc2b3fcd98388e727977cb7a8f6669ea77414970b5e021802642638866019
b053a9205e850846757ad2b5406fc678		unclassified	Humanoid motion-only; locomotion-straight; 4.500 с при 30 fps; путь 8.410 м; смещение 8.405 м; поворот -3.5°; одноразовый/нециклический.	hash-archive	HashArchive/b053a9205e850846757ad2b5406fc678.fbx	locomotion-straight	humanoid,motion-only,locomotion-straight,one-shot,has-root-motion,medium	4.5	136	8.409523	8.404531	-3.5323	1.868783	False	12.0357	67	0	True		e062fc5ece4fa57cff389dc00b73bd5c6e19fe3b1a48188292c3cdb62479f0db
b05bed427e64a4af362602365cf61342		unclassified	Humanoid motion-only; locomotion-straight; 2.000 с при 30 fps; путь 1.925 м; смещение 1.923 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/b05bed427e64a4af362602365cf61342.fbx	locomotion-straight	humanoid,motion-only,locomotion-straight,likely-loop,has-root-motion,medium	2.0	61	1.925042	1.923271	0.0	0.962521	True	0.1534	67	0	True		4c1da4a024a6677a866da358cd264a50e974f02784888fa2afa00c02623716cb
b0af3f46119477be113bdb6affc25768		unclassified	Humanoid motion-only; locomotion-turning; 2.233 с при 30 fps; путь 0.756 м; смещение 0.616 м; поворот -161.8°; одноразовый/нециклический.	hash-archive	HashArchive/b0af3f46119477be113bdb6affc25768.fbx	locomotion-turning	humanoid,motion-only,locomotion-turning,one-shot,has-root-motion,medium	2.233333	68	0.756434	0.616091	-161.8349	0.338702	False	24.1482	67	0	True		a0318aa5af83dbefc42e028762e8cb29aab2752fc31a489930544893d4e8f310
b0d2f3b46e52ebc848ce350004bb3b95		unclassified	Humanoid motion-only; stationary; 3.067 с при 30 fps; путь 0.216 м; смещение 0.000 м; поворот -0.0°; похож на цикл.	hash-archive	HashArchive/b0d2f3b46e52ebc848ce350004bb3b95.fbx	stationary	humanoid,motion-only,stationary,likely-loop,has-root-motion,medium	3.066667	93	0.216384	0.0	-0.0	0.07056	True	0.2657	67	0	True		ca94fd1bb4cd94738874315158b79b5e2459bbe046238359e221d7680b4c6e88
b0dcee7a89bf7552cbbf22fd2af7a223		unclassified	Humanoid motion-only; locomotion-straight; 1.433 с при 30 fps; путь 1.903 м; смещение 1.899 м; поворот -0.0°; похож на цикл.	hash-archive	HashArchive/b0dcee7a89bf7552cbbf22fd2af7a223.fbx	locomotion-straight	humanoid,motion-only,locomotion-straight,likely-loop,has-root-motion,medium	1.433333	44	1.902621	1.898904	-0.0001	1.32741	True	0.1905	67	0	True		8c1dfb05f8bb0e7a9bd213b0ff2324afe1c63043394617b9a4ccc33131dabaa5
b0fc44d0420294213753db5598bc7084		unclassified	Humanoid motion-only; locomotion-turning; 6.667 с при 30 fps; путь 2.006 м; смещение 1.767 м; поворот -59.7°; одноразовый/нециклический.	hash-archive	HashArchive/b0fc44d0420294213753db5598bc7084.fbx	locomotion-turning	humanoid,motion-only,locomotion-turning,one-shot,has-root-motion,long	6.666667	201	2.006174	1.766659	-59.6851	0.300926	False	33.5408	67	0	True		2b07d544bf63d4707262a09c32bc1c1ee168a26eb1abfb79786acf9ee378e692
b10c3760352e95bd5b334710d062a3e3		unclassified	Humanoid motion-only; locomotion-straight; 2.733 с при 30 fps; путь 1.250 м; смещение 1.244 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/b10c3760352e95bd5b334710d062a3e3.fbx	locomotion-straight	humanoid,motion-only,locomotion-straight,likely-loop,has-root-motion,medium	2.733333	83	1.249961	1.243977	0.0001	0.457303	True	0.1748	67	0	True		9bf70f38a8b8cbc330dd5262cbaad30d1ba251e93e85df1e5c5109c61fe028b1
b120d3877ac96e0b68e3f4b19d94b5e2		unclassified	Humanoid motion-only; locomotion-turning; 5.333 с при 30 fps; путь 0.338 м; смещение 0.294 м; поворот -129.2°; одноразовый/нециклический.	hash-archive	HashArchive/b120d3877ac96e0b68e3f4b19d94b5e2.fbx	locomotion-turning	humanoid,motion-only,locomotion-turning,one-shot,has-root-motion,long	5.333333	161	0.33837	0.293924	-129.2264	0.063444	False	39.3092	67	0	True		e81c1302953d66478fbd06192165de8f1b336b71d23f7eb318d87c2db4b8d2ab
b13c74c1bdcef903808c4c8c6052a621		unclassified	Humanoid motion-only; complex-in-place; 18.333 с при 30 fps; путь 0.754 м; смещение 0.000 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/b13c74c1bdcef903808c4c8c6052a621.fbx	complex-in-place	humanoid,motion-only,complex-in-place,likely-loop,has-root-motion,long	18.333333	551	0.753705	0.0	0.0	0.041111	True	0.1734	67	0	True		ed7fddab33b099bddc27abd4b46f5238717cd883b1ff65fceb1ca42c151d17f4
b1403068c7a6164a0e05f1d9832adbad		unclassified	Humanoid motion-only; locomotion-straight; 1.067 с при 30 fps; путь 1.379 м; смещение 1.379 м; поворот -0.0°; похож на цикл.	hash-archive	HashArchive/b1403068c7a6164a0e05f1d9832adbad.fbx	locomotion-straight	humanoid,motion-only,locomotion-straight,likely-loop,has-root-motion,medium	1.066667	33	1.379121	1.378562	-0.0	1.292926	True	0.1028	67	0	True		3cc98c0e31400cd1e439d1222ca50b52f77ddaecf54a96b0aedb8e1d12ff55dc
b1630b916b54d400070629c7318bec71		unclassified	Humanoid motion-only; locomotion-straight; 13.333 с при 30 fps; путь 3.153 м; смещение 3.013 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/b1630b916b54d400070629c7318bec71.fbx	locomotion-straight	humanoid,motion-only,locomotion-straight,likely-loop,has-root-motion,long	13.333333	401	3.152811	3.013195	0.0	0.236461	True	0.1921	67	0	True		391e588b8c3d9ca2baa6ec690c2984e3c1720c71bdf9a6212952c0059b06c75f
b16da54fada17708e7fa3f498458ab58		unclassified	Humanoid motion-only; complex-in-place; 2.367 с при 30 fps; путь 0.507 м; смещение 0.000 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/b16da54fada17708e7fa3f498458ab58.fbx	complex-in-place	humanoid,motion-only,complex-in-place,likely-loop,has-root-motion,medium	2.366667	72	0.507098	0.0	0.0	0.214267	True	0.2273	67	0	True		4896cf37cdd08af0adddc93e9aa4dc6c3a52efa0fe77ab96a2010f09dd649e56
b17db7d91c95f53e605a31637c503fcd		unclassified	Humanoid motion-only; complex-in-place; 40.000 с при 30 fps; путь 1.520 м; смещение 0.118 м; поворот -92.9°; одноразовый/нециклический.	hash-archive	HashArchive/b17db7d91c95f53e605a31637c503fcd.fbx	complex-in-place	humanoid,motion-only,complex-in-place,one-shot,has-root-motion,long	40.0	1201	1.52025	0.117504	-92.8865	0.038006	False	40.7738	67	0	True		fd0df656e69f77c0f72a1913cd729f2849a19c33bc6f6971ae967fbf9ba2464c
b1834e18017226a7392333a4ff4a8594		unclassified	Humanoid motion-only; stationary; 8.300 с при 30 fps; путь 0.054 м; смещение 0.000 м; поворот 0.1°; похож на цикл.	hash-archive	HashArchive/b1834e18017226a7392333a4ff4a8594.fbx	stationary	humanoid,motion-only,stationary,likely-loop,near-in-place,long	8.3	250	0.054388	3e-06	0.0603	0.006553	True	0.0981	67	0	True		38750c9dca015d1c21f98a7ac33411ccce7c7b7fa7fc603f9d57cfea34276196
b194a42249f2d818975c899f1f8ac538		unclassified	Humanoid motion-only; stationary; 3.167 с при 30 fps; путь 0.334 м; смещение 0.000 м; поворот -0.0°; похож на цикл.	hash-archive	HashArchive/b194a42249f2d818975c899f1f8ac538.fbx	stationary	humanoid,motion-only,stationary,likely-loop,has-root-motion,medium	3.166667	96	0.333813	0.0	-0.0	0.105415	True	0.0901	67	0	True		20e14a390925aea739bd4ba630c678a4acfbf46456311241675ed29887507fab
b1a481862a619d4a00029e75a2193fa9		unclassified	Humanoid motion-only; locomotion-straight; 2.367 с при 30 fps; путь 1.305 м; смещение 1.300 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/b1a481862a619d4a00029e75a2193fa9.fbx	locomotion-straight	humanoid,motion-only,locomotion-straight,likely-loop,has-root-motion,medium	2.366667	72	1.304558	1.299595	0.0	0.551222	True	0.1597	67	0	True		3ee99e38d81120d31ef9b071653e297f9ad6126a7ff4393b79a15ddacda055f1
